player_id,friend_player_id,event_date_time
BAA87180E2F0062F0F9106BD8F021E656AA542CB6D0020870CCE3A1312B6F340,2d5f861198be7fe09092f2ff321969c7ab24df495bc698e97b737a0793a0f2f0,2020-09-15 21:46:47
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,c62b6db2076655b360d05da954085e3ec32bf0c985d4ad1172555b65596bf03f,2020-09-14 00:04:54
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,150c009b174e33515b130fd3a66c2a9533c35585bf102bb6d6c0bf51d1802f80,2020-09-10 23:29:13
9750585FEF15DC28AB29CB84EADC9C0D6AA542CB6D0020870CCE3A1312B6F340,257b523f6d76b75736a60caa76410ad6222b1d8f1e83ecca902aec826d9cc8a3,2020-09-12 01:37:14
BAA87180E2F0062F0F9106BD8F021E656AA542CB6D0020870CCE3A1312B6F340,501d0a702d5b307cbb928ec32f39f54a8a44ea753c96efcfcb121e988cfc5aa8,2020-09-20 20:49:32
BAA87180E2F0062F0F9106BD8F021E656AA542CB6D0020870CCE3A1312B6F340,baf908c6392d990d1ba677ee43be497396e780fd50ea726f34cb0023c8dfd56a,2020-09-16 20:50:47
A7DFE7E8171F47492924E791527848E76AA542CB6D0020870CCE3A1312B6F340,a10d0cb56f528277f61fc33c00c8ada984192ad67ffa57db7b694c6ebbfef486,2020-09-12 18:19:20
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,4538fe2e8c8809261532efd9a144edebffa6cc68c3fa5d69b3a719c754ecfbac,2020-09-11 13:42:41
543BCDE5D29A22AAF16C3C417DB9E4B16AA542CB6D0020870CCE3A1312B6F340,ec4adb2fb8d07f6ae4e2824ce412e397f23c6342856862cb009d2327b92b43a9,2020-09-15 02:46:40
52E2148A330F862694B2261AECE1B6506AA542CB6D0020870CCE3A1312B6F340,d07e5a460df3e580014ec920b5429b75468d7ad9ff3337b9b8533a658795d0ae,2020-09-10 19:56:45
7B054C814C6C27E3D62CB8A45F67374A6AA542CB6D0020870CCE3A1312B6F340,ac00c2738a4f0285556a77e1fba4896bf88f2bbd620584c72d1406ef2a7c7423,2020-09-13 04:40:40
DC11EF6A89C3F7702AE720DCE5E73E9E6AA542CB6D0020870CCE3A1312B6F340,7061a6a691351f348f0beb5b244739a07ef8f1b40727ad51d680b1a8448faf05,2020-09-20 01:07:16
A094DE2E0FA94FDFC8B9C970A06193526AA542CB6D0020870CCE3A1312B6F340,8af0751d4800151ceaa9b40612e19a7856d4c7ea8c09d25021dade2111413a0e,2020-09-22 02:44:07
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,aec78323ec315276b52221ae210512788284c62cab1c09f3c71c3ed14df9c1b7,2020-09-13 20:05:16
DC11EF6A89C3F7702AE720DCE5E73E9E6AA542CB6D0020870CCE3A1312B6F340,258a9d7bc294620c2ba5eed0152543d26fcc9ffcb309114129ad90d821b046d9,2020-09-13 23:33:20
F52EEF3F930D84C7FDA288E1D48726B26AA542CB6D0020870CCE3A1312B6F340,15600bf0819d93055eb34223ff2e8fdc7af35a03d6f5814146a0734e753ace1a,2020-09-20 13:53:51
E8FEB4C5909CBBF43A442926D14386586AA542CB6D0020870CCE3A1312B6F340,d47697ad91bb2c0c85a01066da518d06d368e51a00aabae81e2c389c28df75c1,2020-09-10 02:24:48
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,0c9ce471f78cb7f8bf660dec2d6fdc3e47c7caae28451f1c74efa7ff86a0160f,2020-09-17 18:20:02
BAA87180E2F0062F0F9106BD8F021E656AA542CB6D0020870CCE3A1312B6F340,a45bb67082c86d79b0cb9d7632cd94a28a4281f03dc279726dc6a0fb9ac7529c,2020-09-09 21:08:26
